"V1","V2","V3","V4"
2.61228294978347e-06,1.35096223644008e-05,0,0
2.53986675181351e-06,1.36313991930952e-05,0,0
2.46846845220859e-06,1.37489073037038e-05,0,0
2.39808805096871e-06,1.38621466962266e-05,0,0
2.32872554809387e-06,1.39711173706635e-05,0,0
2.26038094358407e-06,1.40758193270146e-05,0,0
2.19305423743931e-06,1.41762525652799e-05,0,0
2.12674542965958e-06,1.42724170854593e-05,0,0
2.0614545202449e-06,1.43643128875528e-05,0,0
1.99718150919526e-06,1.44519399715606e-05,0,0
1.93392639651066e-06,1.45352983374825e-05,0,0
1.87168918219109e-06,1.46143879853185e-05,0,0
1.81046986623657e-06,1.46892089150687e-05,0,0
1.75026844864708e-06,1.47597611267331e-05,0,0
1.69108492942264e-06,1.48260446203116e-05,0,0
1.63291930856323e-06,1.48880593958043e-05,0,0
1.57577158606887e-06,1.49458054532112e-05,0,0
1.51964176193954e-06,1.49992827925322e-05,0,0
1.46452983617525e-06,1.50484914137674e-05,0,0
1.41043580877601e-06,1.50934313169167e-05,0,0
1.3573596797418e-06,1.51341025019802e-05,0,0
1.30530144907263e-06,1.51705049689579e-05,0,0
1.2542611167685e-06,1.52026387178497e-05,0,0
1.20423868282941e-06,1.52305037486557e-05,0,0
1.15523414725537e-06,1.52541000613758e-05,0,0
1.10724751004636e-06,1.52734276560101e-05,0,0
1.06027877120239e-06,1.52884865325586e-05,0,0
1.01432793072345e-06,1.52992766910212e-05,0,0
9.69394988609564e-07,1.5305798131398e-05,0,0
9.25479944860713e-07,1.5308050853689e-05,0,0
8.82582799476901e-07,1.53060348578941e-05,0,0
8.40703552458129e-07,1.52997501440134e-05,0,0
7.99842203804397e-07,1.52891967120468e-05,0,0
7.59998753515704e-07,1.52743745619944e-05,0,0
7.21173201592051e-07,1.52552836938561e-05,0,0
6.83365548033437e-07,1.52319241076321e-05,0,0
6.46575792839863e-07,1.52042958033221e-05,0,0
6.10803936011329e-07,1.51723987809264e-05,0,0
5.76049977547834e-07,1.51362330404448e-05,0,0
5.42313917449379e-07,1.50957985818773e-05,0,0
5.09595755715963e-07,1.50510954052241e-05,0,0
4.77895492347587e-07,1.50021235104849e-05,0,0
4.4721312734425e-07,1.494888289766e-05,0,0
4.17548660705953e-07,1.48913735667492e-05,0,0
3.88902092432696e-07,1.48295955177525e-05,0,0
3.61273422524478e-07,1.47635487506701e-05,0,0
3.346626509813e-07,1.46932332655018e-05,0,0
3.09069777803162e-07,1.46186490622476e-05,0,0
2.84494802990063e-07,1.45397961409076e-05,0,0
2.60937726542003e-07,1.44566745014818e-05,0,0
2.38398548458984e-07,1.43692841439701e-05,0,0
2.16877268741004e-07,1.42776250683726e-05,0,0
1.96373887388063e-07,1.41816972746893e-05,0,0
1.76888404400162e-07,1.40815007629201e-05,0,0
1.58420819777301e-07,1.39770355330651e-05,0,0
1.40971133519479e-07,1.38683015851242e-05,0,0
1.24539345626697e-07,1.37552989190975e-05,0,0
1.09125456098954e-07,1.3638027534985e-05,0,0
9.47294649362511e-08,1.35164874327866e-05,0,0
8.13513721385877e-08,1.33906786125024e-05,0,0
6.89911777059639e-08,1.32606010741323e-05,0,0
5.76488816383797e-08,1.31262548176764e-05,0,0
4.7324483935835e-08,1.29876398431347e-05,0,0
3.801798459833e-08,1.28447561505071e-05,0,0
2.97293836258645e-08,1.26976037397937e-05,0,0
2.24586810184387e-08,1.25461826109944e-05,0,0
1.62058767760524e-08,1.23904927641094e-05,0,0
1.09709708987057e-08,1.22305341991384e-05,0,0
6.75396338639863e-09,1.20663069160817e-05,0,0
3.55485423913114e-09,1.18978109149391e-05,0,0
1.37364345690325e-09,1.17250461957106e-05,0,0
2.10331039714941e-10,1.15480127583963e-05,0,0
0,1.13670857101644e-05,0,0
0,1.11865562770184e-05,0,0
0,1.10076398061834e-05,0,0
0,1.08303362976592e-05,0,0
0,1.06546457514458e-05,0,0
0,1.04805681675434e-05,0,0
0,1.03081035459518e-05,0,0
0,1.0137251886671e-05,0,0
0,9.96801318970117e-06,0,0
0,9.80038745504217e-06,0,0
0,9.63437468269404e-06,0,0
0,9.46997487265677e-06,0,0
0,9.30718802493037e-06,0,0
0,9.14601413951484e-06,0,0
0,8.98645321641017e-06,0,0
0,8.82850525561637e-06,0,0
0,8.67217025713343e-06,0,0
0,8.51744822096136e-06,0,0
0,8.36433914710016e-06,0,0
0,8.21284303554983e-06,0,0
0,8.06295988631036e-06,0,0
0,7.91468969938176e-06,0,0
0,7.76803247476402e-06,0,0
0,7.62298821245715e-06,0,0
0,7.47955691246115e-06,0,0
0,7.33773857477601e-06,0,0
0,7.19753319940174e-06,0,0
0,7.05894078633834e-06,0,0
0,6.9219613355858e-06,0,0
0,6.78659484714413e-06,0,0
0,6.65284132101333e-06,0,0
0,6.52070075719339e-06,0,0
0,6.39017315568432e-06,0,0
0,6.26125851648611e-06,0,0
0,6.13395683959877e-06,0,0
0,6.0082681250223e-06,0,0
0,5.88419237275669e-06,0,0
0,5.76172958280196e-06,0,0
0,5.64087975515808e-06,0,0
0,5.52164288982508e-06,0,0
0,5.40401898680294e-06,0,0
0,5.28800804609166e-06,0,0
0,5.17361006769126e-06,0,0
0,5.06082505160172e-06,0,0
0,4.94965299782304e-06,0,0
0,4.84009390635523e-06,0,0
0,4.73214777719829e-06,0,0
0,4.62581461035222e-06,0,0
0,4.52109440581701e-06,0,0
0,4.41798716359267e-06,0,0
0,4.31649288367919e-06,0,0
0,4.21661156607658e-06,0,0
0,4.11834321078484e-06,0,0
0,4.02168781780396e-06,0,0
0,3.92664538713395e-06,0,0
0,3.83321591877481e-06,0,0
0,3.74139941272653e-06,0,0
0,3.65119586898912e-06,0,0
0,3.56260528756258e-06,0,0
0,3.4756276684469e-06,0,0
0,3.39026301164209e-06,0,0
0,3.30651131714814e-06,0,0
0,3.22437258496507e-06,0,0
0,3.14384681509285e-06,0,0
0,3.06493400753151e-06,0,0
0,2.98763416228103e-06,0,0
0,2.91194727934142e-06,0,0
0,2.83787335871267e-06,0,0
0,2.76541240039479e-06,0,0
0,2.69456440438778e-06,0,0
0,2.62532937069163e-06,0,0
0,2.55770729930635e-06,0,0
0,2.49169819023194e-06,0,0
0,2.42730204346839e-06,0,0
0,2.36451885901571e-06,0,0
0,2.30334863687389e-06,0,0
0,2.24379137704294e-06,0,0
0,2.18584707952286e-06,0,0
0,2.12951574431365e-06,0,0
0,2.0747973714153e-06,0,0
0,2.02169196082781e-06,0,0
0,1.9701995125512e-06,0,0
0,1.92032002658545e-06,0,0
0,1.87205350293057e-06,0,0
0,1.82539994158655e-06,0,0
0,1.7803593425534e-06,0,0
0,1.73693170583111e-06,0,0
0,1.6951170314197e-06,0,0
0,1.65491531931915e-06,0,0
0,1.61632656952946e-06,0,0
0,1.57935078205064e-06,0,0
0,1.54398795688269e-06,0,0
0,1.51023809402561e-06,0,0
0,1.47789460335865e-06,0,0
0,1.44601491745598e-06,0,0
0,1.41448282937468e-06,0,0
0,1.38329833911474e-06,0,0
0,1.35246144667618e-06,0,0
0,1.32197215205898e-06,0,0
0,1.29183045526315e-06,0,0
0,1.26203635628869e-06,0,0
0,1.2325898551356e-06,0,0
0,1.20349095180388e-06,0,0
0,1.17473964629353e-06,0,0
0,1.14633593860454e-06,0,0
0,1.11827982873693e-06,0,0
0,1.09057131669068e-06,0,0
0,1.0632104024658e-06,0,0
0,1.03619708606229e-06,0,0
0,1.00953136748015e-06,0,0
0,9.83213246719381e-07,0,0
0,9.57242723779977e-07,0,0
0,9.31619798661942e-07,0,0
0,9.06344471365276e-07,0,0
0,8.81416741889978e-07,0,0
0,8.56836610236049e-07,0,0
0,8.32604076403489e-07,0,0
0,8.08719140392298e-07,0,0
0,7.85181802202475e-07,0,0
0,7.61992061834021e-07,0,0
0,7.39149919286935e-07,0,0
0,7.16655374561219e-07,0,0
0,6.94508427656871e-07,0,0
0,6.72709078573891e-07,0,0
0,6.51257327312281e-07,0,0
0,6.30153173872039e-07,0,0
0,6.09396618253166e-07,0,0
0,5.88987660455661e-07,0,0
0,5.68926300479525e-07,0,0
0,5.49212538324758e-07,0,0
0,5.29846373991359e-07,0,0
0,5.1082780747933e-07,0,0
0,4.92156838788668e-07,0,0
0,4.73833467919376e-07,0,0
0,4.55857694871452e-07,0,0
0,4.38229519644897e-07,0,0
0,4.20948942239711e-07,0,0
0,4.04015962655893e-07,0,0
0,3.87430580893444e-07,0,0
0,3.71192796952364e-07,0,0
0,3.55302610832652e-07,0,0
0,3.39760022534309e-07,0,0
0,3.24565032057335e-07,0,0
0,3.0971763940173e-07,0,0
0,2.95217844567493e-07,0,0
0,2.81065647554625e-07,0,0
0,2.67261048363125e-07,0,0
0,2.53804046992994e-07,0,0
0,2.40694643444232e-07,0,0
0,2.27932837716839e-07,0,0
0,2.15518629810814e-07,0,0
0,2.03452019726158e-07,0,0
0,1.91733007462871e-07,0,0
0,1.80361593020952e-07,0,0
0,1.69337776400402e-07,0,0
0,1.58661557601221e-07,0,0
0,1.48332936623409e-07,0,0
0,1.38351913466965e-07,0,0
0,1.2871848813189e-07,0,0
0,1.19432660618183e-07,0,0
0,1.10494430925845e-07,0,0
0,1.01903799054876e-07,0,0
0,9.36607650052759e-08,0,0
0,8.57653287770442e-08,0,0
0,7.82174903701812e-08,0,0
0,7.10172497846869e-08,0,0
0,6.41646070205612e-08,0,0
0,5.76595620778043e-08,0,0
0,5.1502114956416e-08,0,0
0,4.56922656563964e-08,0,0
0,4.02300141777456e-08,0,0
0,3.51153605204634e-08,0,0
0,3.03483046845499e-08,0,0
0,2.59288466700051e-08,0,0
0,2.1856986476829e-08,0,0
0,1.81327241050215e-08,0,0
0,1.47560595545828e-08,0,0
0,1.17269928255128e-08,0,0
0,9.04552391781142e-09,0,0
0,6.71165283147876e-09,0,0
0,4.72537956651479e-09,0,0
0,3.08670412291951e-09,0,0
0,1.79562650069293e-09,0,0
0,8.52146699835029e-10,0,0
0,2.56264720345822e-10,0,0
0,7.98056222530641e-12,0,0
3.90185209471487e-10,8.91011830584129e-10,6.53987839544033e-10,0
2.01541947041076e-09,4.60233383566225e-09,3.37803636128148e-09,0
4.90472482319176e-09,1.12002396224679e-08,8.22078928881481e-09,0
9.05810126781447e-09,2.06847291910012e-08,1.5182246622144e-08,0
1.44755488042789e-08,3.3055802541262e-08,2.42624083612692e-08,0
2.11570674325851e-08,4.83134596732504e-08,3.54612745061902e-08,0
2.9102657152733e-08,6.64577005869664e-08,4.87788450569071e-08,0
3.83123179647226e-08,8.748852528241e-08,6.42151200134199e-08,0
4.87860498685539e-08,1.11405933759581e-07,8.17700993757286e-08,0
6.05238528642269e-08,1.3820992601848e-07,1.01443783143833e-07,0
7.35257269517417e-08,1.67900502059106e-07,1.23236171317734e-07,0
8.77916721310982e-08,2.0047766188146e-07,1.4714726389743e-07,0
1.03321688402296e-07,2.35941405485541e-07,1.73177060882922e-07,0
1.20115775765336e-07,2.7429173287135e-07,2.01325562274211e-07,0
1.38173934220218e-07,3.15528644038887e-07,2.31592768071295e-07,0
1.57496163766941e-07,3.59652138988151e-07,2.63978678274175e-07,0
1.78082464405506e-07,4.06662217719143e-07,2.98483292882851e-07,0
1.99932836135913e-07,4.56558880231862e-07,3.35106611897322e-07,0
2.23047278958162e-07,5.09342126526309e-07,3.7384863531759e-07,0
2.47425792872252e-07,5.65011956602483e-07,4.14709363143654e-07,0
2.73068377878184e-07,6.23568370460385e-07,4.57688795375513e-07,0
2.99975033975958e-07,6.85011368100015e-07,5.02786932013168e-07,0
3.28145761165573e-07,7.49340949521372e-07,5.5000377305662e-07,0
3.5758055944703e-07,8.16557114724457e-07,5.99339318505867e-07,0
3.88279428820329e-07,8.86659863709269e-07,6.5079356836091e-07,0
4.2024236928547e-07,9.59649196475809e-07,7.04366522621749e-07,0
4.53469380842452e-07,1.03552511302408e-06,7.60058181288384e-07,0
4.87960463491276e-07,1.11428761335407e-06,8.17868544360814e-07,0
5.23715617231942e-07,1.19593669746579e-06,8.77797611839041e-07,0
5.60734842064449e-07,1.28047236535924e-06,9.39845383723064e-07,0
5.99018137988799e-07,1.36789461703442e-06,1.00401186001288e-06,0
6.38565505004989e-07,1.45820345249133e-06,1.0702970407085e-06,0
6.79376943113022e-07,1.55139887172996e-06,1.13870092580991e-06,0
7.21452452312896e-07,1.64748087475032e-06,1.20922351531711e-06,0
7.64792032604613e-07,1.74644946155241e-06,1.28186480923011e-06,0
8.0939568398817e-07,1.84830463213622e-06,1.35662480754891e-06,0
8.5526340646357e-07,1.95304638650177e-06,1.43350351027351e-06,0
9.02395200030811e-07,2.06067472464904e-06,1.5125009174039e-06,0
9.50791064689894e-07,2.17118964657804e-06,1.59361702894008e-06,0
1.00045100044082e-06,2.28459115228876e-06,1.67685184488206e-06,0
1.05137500728359e-06,2.40087924178122e-06,1.76220536522984e-06,0
1.10356308521819e-06,2.5200539150554e-06,1.84967758998341e-06,0
1.15701523424464e-06,2.6421151721113e-06,1.93926851914278e-06,0
1.21173145436293e-06,2.76706301294894e-06,2.03097815270795e-06,0
1.26771174557307e-06,2.8948974375683e-06,2.12480649067891e-06,0
1.32495610787504e-06,3.0256184459694e-06,2.22075353305567e-06,0
1.38346454126886e-06,3.15922603815221e-06,2.31881927983822e-06,0
1.44323704575452e-06,3.29572021411676e-06,2.41900373102657e-06,0
1.50427362133202e-06,3.43510097386304e-06,2.52130688662071e-06,0
1.56657426800136e-06,3.57736831739104e-06,2.62572874662065e-06,0
1.63013898576254e-06,3.72252224470077e-06,2.73226931102639e-06,0
1.69496777461557e-06,3.87056275579222e-06,2.84092857983792e-06,0
1.76106063456044e-06,4.02148985066541e-06,2.95170655305525e-06,0
1.82841756559715e-06,4.17530352932032e-06,3.06460323067837e-06,0
1.8970385677257e-06,4.33200379175696e-06,3.17961861270729e-06,0
1.96692364094609e-06,4.49159063797533e-06,3.29675269914201e-06,0
2.03807278525832e-06,4.65406406797542e-06,3.41600548998252e-06,0
2.1104860006624e-06,4.81942408175724e-06,3.53737698522883e-06,0
2.18416328715831e-06,4.98767067932079e-06,3.66086718488093e-06,0
2.25910464474607e-06,5.15880386066607e-06,3.78647608893883e-06,0
2.33531007342568e-06,5.33282362579307e-06,3.91420369740253e-06,0
2.41277957319712e-06,5.50972997470181e-06,4.04405001027202e-06,0
2.4915131440604e-06,5.68952290739227e-06,4.1760150275473e-06,0
2.57151078601553e-06,5.87220242386445e-06,4.31009874922839e-06,0
2.6527724990625e-06,6.05776852411837e-06,4.44630117531527e-06,0
2.73529828320131e-06,6.24622120815401e-06,4.58462230580794e-06,0
2.81908813843196e-06,6.43756047597138e-06,4.72506214070641e-06,0
2.90414206475445e-06,6.63178632757048e-06,4.86762068001068e-06,0
2.99046006216878e-06,6.82889876295131e-06,5.01229792372074e-06,0
3.07804213067496e-06,7.02889778211386e-06,5.1590938718366e-06,0
3.16688827027298e-06,7.23178338505814e-06,5.30800852435825e-06,0
3.25699848096284e-06,7.43755557178415e-06,5.4590418812857e-06,0
3.34837276274454e-06,7.64621434229188e-06,5.61219394261895e-06,0
3.44101111561808e-06,7.85775969658135e-06,5.76746470835799e-06,0
3.53491353958347e-06,8.07219163465254e-06,5.92485417850283e-06,0
3.63008003464069e-06,8.28951015650546e-06,6.08436235305346e-06,0
3.72651060078976e-06,8.5097152621401e-06,6.24598923200989e-06,0
3.82420523803067e-06,8.73280695155648e-06,6.40973481537212e-06,0
3.92316394636342e-06,8.95878522475458e-06,6.57559910314014e-06,0
4.02338672578802e-06,9.18765008173441e-06,6.74358209531396e-06,0
4.12487357630445e-06,9.41940152249596e-06,6.91368379189357e-06,0
4.22762449791273e-06,9.65403954703924e-06,7.08590419287898e-06,0
4.33163949061285e-06,9.89156415536426e-06,7.26024329827018e-06,0
4.43691855440481e-06,1.0131975347471e-05,7.43670110806719e-06,0
4.54346168928861e-06,1.03752731233595e-05,7.61527762226998e-06,0
4.65126889526425e-06,1.06214574830297e-05,7.79597284087857e-06,0
4.76034017233174e-06,1.08705284264816e-05,7.97878676389296e-06,0
4.87067552049107e-06,1.11224859537152e-05,8.16371939131315e-06,0
4.98227493974224e-06,1.13773300647306e-05,8.35077072313913e-06,0
5.09513843008525e-06,1.16350607595277e-05,8.5399407593709e-06,0
5.2092659915201e-06,1.18956780381065e-05,8.73122950000848e-06,0
5.3246576240468e-06,1.21591819004671e-05,8.92463694505184e-06,0
5.44131332766533e-06,1.24255723466094e-05,9.12016309450101e-06,0
5.55797378657116e-06,1.26905459100656e-05,9.31490286452112e-06,0
5.67337968495976e-06,1.29497991243679e-05,9.50595117127735e-06,0
5.7875310228311e-06,1.32033319895164e-05,9.69330801476968e-06,0
5.90042780018521e-06,1.34511445055109e-05,9.87697339499812e-06,0
6.01207001702207e-06,1.36932366723516e-05,1.00569473119627e-05,0
6.12245767334168e-06,1.39296084900384e-05,1.02332297656633e-05,0
6.23159076914405e-06,1.41602599585714e-05,1.04058207561001e-05,0
6.33946930442918e-06,1.43851910779504e-05,1.0574720283273e-05,0
6.44609327919706e-06,1.46044018481756e-05,1.0739928347182e-05,0
6.5514626934477e-06,1.48178922692468e-05,1.09014449478271e-05,0
6.6555775471811e-06,1.50256623411642e-05,1.10592700852083e-05,0
6.75843784039725e-06,1.52277120639277e-05,1.12134037593256e-05,0
6.86004357309616e-06,1.54240414375374e-05,1.1363845970179e-05,0
6.96039474527782e-06,1.56146504619931e-05,1.15105967177685e-05,0
7.05949135694224e-06,1.5799539137295e-05,1.16536560020941e-05,0
7.15733340808941e-06,1.5978707463443e-05,1.17930238231559e-05,0
7.25392089871934e-06,1.61521554404371e-05,1.19287001809537e-05,0
7.34925382883203e-06,1.63198830682773e-05,1.20606850754877e-05,0
7.44333219842748e-06,1.64818903469637e-05,1.21889785067578e-05,0
7.53615600750567e-06,1.66381772764961e-05,1.23135804747639e-05,0
7.62772525606663e-06,1.67887438568747e-05,1.24344909795062e-05,0
7.71803994411034e-06,1.69335900880994e-05,1.25517100209846e-05,0
7.80710007163681e-06,1.70727159701703e-05,1.26652375991991e-05,0
7.89490563864603e-06,1.72061215030872e-05,1.27750737141497e-05,0
7.98145664513801e-06,1.73338066868502e-05,1.28812183658365e-05,0
8.06675309111275e-06,1.74557715214594e-05,1.29836715542593e-05,0
8.15079497657024e-06,1.75720160069147e-05,1.30824332794182e-05,0
8.23358230151049e-06,1.76825401432161e-05,1.31775035413133e-05,0
8.31511506593349e-06,1.77873439303637e-05,1.32688823399444e-05,0
8.39539326983925e-06,1.78864273683573e-05,1.33565696753117e-05,0
8.47441691322777e-06,1.79797904571971e-05,1.34405655474151e-05,0
8.55218599609904e-06,1.8067433196883e-05,1.35208699562545e-05,0
8.62870051845307e-06,1.8149355587415e-05,1.35974829018301e-05,0
8.70396048028985e-06,1.82255576287931e-05,1.36704043841418e-05,0
8.77796588160939e-06,1.82960393210174e-05,1.37396344031896e-05,0
8.85071672241169e-06,1.83608006640877e-05,1.38051729589735e-05,0
8.92221300269674e-06,1.84198416580042e-05,1.38670200514936e-05,0
8.99245472246455e-06,1.84731623027668e-05,1.39251756807497e-05,0
9.06144188171511e-06,1.85207625983755e-05,1.39796398467419e-05,0
9.12917448044843e-06,1.85626425448304e-05,1.40304125494703e-05,0
9.19565251866451e-06,1.85988021421313e-05,1.40774937889347e-05,0
9.26087599636334e-06,1.86292413902784e-05,1.41208835651353e-05,0
9.32484491354493e-06,1.86539602892716e-05,1.4160581878072e-05,0
9.38755927020927e-06,1.86729588391109e-05,1.41965887277448e-05,0
9.44901906635638e-06,1.86862370397964e-05,1.42289041141537e-05,0
9.50922430198623e-06,1.86937948913279e-05,1.42575280372987e-05,0
9.56817497709884e-06,1.86956323937056e-05,1.42824604971798e-05,0
9.62587109169421e-06,1.86917495469294e-05,1.4303701493797e-05,0
9.68231264577234e-06,1.86821463509993e-05,1.43212510271503e-05,0
9.73749963933322e-06,1.86668228059153e-05,1.43351090972397e-05,0
9.79143207237685e-06,1.86457789116774e-05,1.43452757040653e-05,0
9.84410994490325e-06,1.86190146682857e-05,1.43517508476269e-05,0
9.89553325691239e-06,1.85865300757401e-05,1.43545345279247e-05,0
9.9457020084043e-06,1.85483251340406e-05,1.43536267449586e-05,0
9.99461619937896e-06,1.85043998431872e-05,1.43490274987285e-05,0
1.00422758298364e-05,1.84547542031799e-05,1.43407367892346e-05,0
1.00886808997765e-05,1.83993882140188e-05,1.43287546164768e-05,0
1.01338314091995e-05,1.83383018757038e-05,1.43130809804551e-05,0
1.01777273581052e-05,1.82714951882349e-05,1.42937158811695e-05,0
1.02203687464936e-05,1.81989681516121e-05,1.427065931862e-05,0
1.02617555743648e-05,1.81207207658354e-05,1.42439112928067e-05,0
1.03018878417188e-05,1.80367530309049e-05,1.42134718037294e-05,0
1.03407655485555e-05,1.79470649468204e-05,1.41793408513882e-05,0
1.03783886948749e-05,1.78516565135821e-05,1.41415184357832e-05,0
1.04147572806772e-05,1.77505277311899e-05,1.41000045569143e-05,0
1.04498713059621e-05,1.76436785996439e-05,1.40547992147814e-05,0
1.04837307707299e-05,1.75311091189439e-05,1.40059024093847e-05,0
1.05163356749804e-05,1.74128192890901e-05,1.39533141407241e-05,0
1.05476860187136e-05,1.72888091100823e-05,1.38970344087996e-05,0
1.05777818019296e-05,1.71590785819207e-05,1.38370632136112e-05,0
1.06066230246284e-05,1.70236277046053e-05,1.37734005551589e-05,0
1.06342096868099e-05,1.68824564781359e-05,1.37060464334427e-05,0
1.06605417884741e-05,1.67355649025127e-05,1.36350008484626e-05,0
1.06856193296212e-05,1.65829529777355e-05,1.35602638002187e-05,0
1.07094423102509e-05,1.64246207038045e-05,1.34818352887108e-05,0
1.07320107303635e-05,1.62605680807196e-05,1.33997153139391e-05,0
1.07533245899588e-05,1.60907951084809e-05,1.33139038759034e-05,0
1.07733838890368e-05,1.59153017870882e-05,1.32244009746039e-05,0
1.07921886275976e-05,1.57340881165417e-05,1.31312066100405e-05,0
1.08097388056412e-05,1.55471540968413e-05,1.30343207822132e-05,0
1.08260344231675e-05,1.5354499727987e-05,1.2933743491122e-05,0
1.08410754801766e-05,1.51561250099788e-05,1.28294747367669e-05,0
1.08548619766684e-05,1.49520299428167e-05,1.27215145191479e-05,0
1.0867393912643e-05,1.47422145265008e-05,1.2609862838265e-05,0
1.08786712881003e-05,1.4526678761031e-05,1.24945196941183e-05,0
1.08886941030404e-05,1.43054226464073e-05,1.23754850867076e-05,0
1.08974623574633e-05,1.40784461826297e-05,1.2252759016033e-05,0
1.09049760513689e-05,1.38457493696982e-05,1.21263414820946e-05,0
1.09112351847573e-05,1.36073322076129e-05,1.19962324848923e-05,0
1.09162397576284e-05,1.33631946963737e-05,1.1862432024426e-05,0
1.09199897699823e-05,1.31133368359806e-05,1.17249401006959e-05,0
1.09224852218189e-05,1.28577586264336e-05,1.15837567137019e-05,0
1.09237254580732e-05,1.25966552505517e-05,1.14390184423105e-05,0
1.09236914090726e-05,1.23357086970658e-05,1.12947012490788e-05,0
1.09223742678311e-05,1.20775430905426e-05,1.11526413609895e-05,0
1.09197740343484e-05,1.18221584309819e-05,1.10128387780425e-05,0
1.09158907086247e-05,1.15695547183838e-05,1.08752935002379e-05,0
1.091072429066e-05,1.13197319527482e-05,1.07400055275755e-05,0
1.09042747804543e-05,1.10726901340753e-05,1.06069748600555e-05,0
1.08965421780075e-05,1.08284292623649e-05,1.04762014976779e-05,0
1.08875264833197e-05,1.05869493376171e-05,1.03476854404425e-05,0
1.08772276963908e-05,1.03482503598319e-05,1.02214266883495e-05,0
1.08656458172209e-05,1.01123323290093e-05,1.00974252413988e-05,0
1.085278084581e-05,9.8791952451492e-06,9.9756810995904e-06,0
1.0838632782158e-05,9.64883910825173e-06,9.85619426292435e-06,0
1.0823201626265e-05,9.42126391831683e-06,9.73896473140062e-06,0
1.08064873781309e-05,9.19646967534452e-06,9.62399250501922e-06,0
1.07884900377559e-05,8.97445637933478e-06,9.51127758378015e-06,0
1.07692096051397e-05,8.75522403028763e-06,9.40081996768341e-06,0
1.07486460802826e-05,8.53877262820305e-06,9.29261965672899e-06,0
1.07267994631844e-05,8.32510217308106e-06,9.1866766509169e-06,0
1.07036697538451e-05,8.11421266492164e-06,9.08299095024713e-06,0
1.06792569522649e-05,7.90610410372481e-06,8.98156255471969e-06,0
1.06535610584436e-05,7.70077648949055e-06,8.88239146433458e-06,0
1.06265820723812e-05,7.49822982221888e-06,8.78547767909179e-06,0
1.05983199940778e-05,7.29846410190978e-06,8.69082119899133e-06,0
1.05687748235334e-05,7.10147932856327e-06,8.59842202403319e-06,0
1.0537946560748e-05,6.90727550217933e-06,8.50828015421739e-06,0
1.05058352057215e-05,6.71585262275798e-06,8.42039558954391e-06,0
1.04724407584539e-05,6.5272106902992e-06,8.33476833001275e-06,0
1.04377632189454e-05,6.34134970480301e-06,8.25139837562392e-06,0
1.04018025871958e-05,6.15826966626939e-06,8.17028572637741e-06,0
1.03645588632051e-05,5.97797057469836e-06,8.09143038227324e-06,0
1.03260320469734e-05,5.8004524300899e-06,8.01483234331139e-06,0
1.02862221385007e-05,5.62571523244403e-06,7.94049160949186e-06,0
1.0245129137787e-05,5.45375898176073e-06,7.86840818081467e-06,0
1.02027530448322e-05,5.28458367804002e-06,7.79858205727979e-06,0
1.01590938596364e-05,5.11818932128188e-06,7.73101323888725e-06,0
1.01141515821995e-05,4.95457591148633e-06,7.66570172563703e-06,0
1.00679262125216e-05,4.79374344865335e-06,7.60264751752914e-06,0
1.00204177506026e-05,4.63569193278296e-06,7.54185061456357e-06,0
9.97162619644266e-06,4.48042136387514e-06,7.48331101674033e-06,0
9.92155155004165e-06,4.32793174192991e-06,7.42702872405941e-06,0
9.8701938113996e-06,4.17822306694725e-06,7.37300373652083e-06,0
9.8175529805165e-06,4.03129533892717e-06,7.32123605412457e-06,0
9.76362905739238e-06,3.88714855786968e-06,7.27172567687063e-06,0
9.70842204202722e-06,3.74578272377476e-06,7.22447260475902e-06,0
9.65193193442101e-06,3.60719783664243e-06,7.17947683778974e-06,0
9.59415873457377e-06,3.47139389647267e-06,7.13673837596278e-06,0
9.5351024424855e-06,3.3383709032655e-06,7.09625721927815e-06,0
9.47476305815619e-06,3.2081288570209e-06,7.05803336773585e-06,0
9.41314058158583e-06,3.08066775773888e-06,7.02206682133587e-06,0
9.35023501277445e-06,2.95598760541945e-06,6.98835758007822e-06,0
9.28604635172202e-06,2.83408840006259e-06,6.95690564396289e-06,0
9.22057459842856e-06,2.71497014166832e-06,6.9277110129899e-06,0
9.15381975289406e-06,2.59863283023662e-06,6.90077368715922e-06,0
9.08578181511853e-06,2.4850764657675e-06,6.87609366647088e-06,0
9.01646078510195e-06,2.37430104826097e-06,6.85367095092486e-06,0
8.94585666284434e-06,2.26630657771701e-06,6.83350554052117e-06,0
8.87396944834569e-06,2.16109305413564e-06,6.8155974352598e-06,0
8.80079914160601e-06,2.05866047751684e-06,6.79994663514076e-06,0
8.72634574262529e-06,1.95900884786062e-06,6.78655314016404e-06,0
8.65060925140353e-06,1.86213816516699e-06,6.77541695032965e-06,0
8.57358966794073e-06,1.76804842943593e-06,6.76653806563759e-06,0
8.49528699223689e-06,1.67673964066745e-06,6.75991648608785e-06,0
8.41570122429202e-06,1.58821179886156e-06,6.75555221168045e-06,0
8.33483236410611e-06,1.50246490401824e-06,6.75344524241536e-06,0
8.25268041167917e-06,1.41949895613751e-06,6.75359557829261e-06,0
8.16924536701118e-06,1.33931395521935e-06,6.75600321931218e-06,0
8.08452723010217e-06,1.26190990126377e-06,6.76066816547407e-06,0
7.99852600095211e-06,1.18728679427078e-06,6.76759041677829e-06,0
7.91124167956101e-06,1.11544463424036e-06,6.77676997322484e-06,0
